"2298","123113","161","2017-08-28","15:12:00"
"2299","123113","161","2017-08-28","15:13:00"
"2300","123113","161","2017-08-28","15:13:00"
"2301","123113","157","2017-08-28","15:14:00"
"2302","123113","156","2017-08-28","15:14:00"
"2303","102","72","2017-09-20","16:35:00"
"2304","102","12","2017-09-20","16:40:00"
"2305","102","32","2017-09-20","16:45:00"
"2306","102","22","2017-09-20","16:50:00"
"2307","102","82","2017-09-20","16:53:00"
"2308","102","102","2017-09-20","16:57:00"
"2309","102","152","2017-09-20","17:01:00"
"2310","102","112","2017-09-20","17:04:00"
"2311","102","72","2017-09-20","17:09:00"
"2312","102","22","2017-09-20","17:14:00"
"2313","102","12","2017-09-20","17:19:00"
"2314","102","102","2017-09-20","17:23:00"
"2315","102","32","2017-09-20","17:28:00"
"2316","102","12","2017-09-21","15:01:00"
"2317","102","22","2017-09-21","15:06:00"
"2318","102","32","2017-09-21","15:40:00"
"2319","102","72","2017-09-21","15:45:00"
"2320","102","82","2017-09-21","15:48:00"
"2321","102","152","2017-09-21","15:51:00"
"2322","102","102","2017-09-21","15:56:00"
